BBB Time,Weeks,Secs,,,,,,,
38:27.0,2156,514046600,,0.119212963,0.1,,,,
38:27.1,2156,514046700,,0.112268519,0.1,,,,
38:27.2,2156,514046800,,0.133101852,0.1,,,,
38:27.3,2156,514046900,,0.096064815,0.1,,,,
38:27.4,2156,514047000,,0.115740741,0.1,,,,
38:27.5,2156,514047100,,0.114583333,0.1,,,,
38:27.6,2156,514047200,,0.114583333,0.1,,,,
38:27.7,2156,514047300,,0.135416667,0.1,,,,
38:27.8,2156,514047400,,0.097222222,0.1,,,,
38:27.9,2156,514047500,,0.113425926,0.1,,,,
38:28.0,2156,514047600,,0.115740741,0.1,,,,
38:28.1,2156,514047700,,0.174768519,0.1,,,,
38:28.2,2156,514047800,,0.072916667,0.1,,,,
38:28.3,2156,514047900,,0.097222222,0.1,,,,
38:28.4,2156,514048000,,0.115740741,0.1,,,,
38:28.5,2156,514048100,,0.114583333,0.1,,,,
38:28.6,2156,514048200,,0.115740741,0.1,,,,
38:28.7,2156,514048300,,0.131944444,0.1,,,,
38:28.8,2156,514048400,,0.099537037,0.1,,,,
38:28.9,2156,514048500,,0.115740741,0.1,,,,
38:29.0,2156,514048600,,0.114583333,0.1,,,,
38:29.1,2156,514048700,,0.12037037,0.1,,,,
38:29.2,2156,514048800,,0.125,0.1,,,,
38:29.3,2156,514048900,,0.099537037,0.1,,,,
38:29.4,2156,514049000,,0.116898148,0.1,,,,
38:29.5,2156,514049100,,0.114583333,0.1,,,,
38:29.6,2156,514049200,,0.114583333,0.1,,,,
38:29.7,2156,514049300,,0.128472222,0.1,,,,
38:29.8,2156,514049400,,0.101851852,0.1,,,,
38:29.9,2156,514049500,,0.130787037,0.1,,,,
38:30.0,2156,514049600,,0.100694444,0.1,,,,
38:30.1,2156,514049700,,0.173611111,0.1,,,,
38:30.2,2156,514049800,,0.069444444,0.1,,,,
38:30.3,2156,514049900,,0.100694444,0.1,,,,
38:30.4,2156,514050000,,0.115740741,0.1,,,,
38:30.5,2156,514050100,,0.113425926,0.1,,,,
38:30.6,2156,514050200,,0.119212963,0.1,,,,
38:30.7,2156,514050300,,0.125,0.1,,,,
38:30.8,2156,514050400,,0.100694444,0.1,,,,
38:30.9,2156,514050500,,0.115740741,0.1,,,,
38:31.0,2156,514050600,,0.119212963,0.1,,,,
38:31.1,2156,514050700,,0.112268519,0.1,,,,
38:31.2,2156,514050800,,0.127314815,0.1,,,,
38:31.3,2156,514050900,,0.101851852,0.1,,,,
38:31.4,2156,514051000,,0.115740741,0.1,,,,
38:31.5,2156,514051100,,0.114583333,0.1,,,,
38:31.6,2156,514051200,,0.114583333,0.1,,,,
38:31.7,2156,514051300,,0.127314815,0.1,,,,
38:31.8,2156,514051400,,0.103009259,0.1,,,,
38:31.9,2156,514051500,,0.115740741,0.1,,,,
38:32.0,2156,514051600,,0.114583333,0.1,,,,
38:32.1,2156,514051700,,0.174768519,0.1,,,,
38:32.2,2156,514051800,,0.068287037,0.1,,,,
38:32.3,2156,514051900,,0.104166667,0.1,,,,
38:32.4,2156,514052000,,0.115740741,0.1,,,,
38:32.5,2156,514052100,,0.114583333,0.1,,,,
38:32.6,2156,514052200,,0.114583333,0.1,,,,
38:32.7,2156,514052300,,0.125,0.1,,,,
38:32.8,2156,514052400,,0.106481481,0.1,,,,
38:32.9,2156,514052500,,0.114583333,0.1,,,,
38:33.0,2156,514052600,,0.114583333,0.1,,,,
38:33.1,2156,514052700,,0.115740741,0.1,,,,
38:33.2,2156,514052800,,0.123842593,0.1,,,,
38:33.3,2156,514052900,,0.107638889,0.1,,,,
38:33.4,2156,514053000,,0.115740741,0.1,,,,
38:33.5,2156,514053100,,0.113425926,0.1,,,,
38:33.6,2156,514053200,,0.114583333,0.1,,,,
38:33.7,2156,514053300,,0.122685185,0.1,,,,
38:33.8,2156,514053400,,0.108796296,0.1,,,,
38:33.9,2156,514053500,,0.116898148,0.1,,,,
38:34.0,2156,514053600,,0.112268519,0.1,,,,
38:34.1,2156,514053700,,0.189814815,0.1,,,,
38:34.2,2156,514053800,,0.060185185,0.1,,,,
38:34.3,2156,514053900,,0.097222222,0.1,,,,
38:34.4,2156,514054000,,0.113425926,0.1,,,,
38:34.5,2156,514054100,,0.114583333,0.1,,,,
38:34.6,2156,514054200,,0.114583333,0.1,,,,
38:34.7,2156,514054300,,0.121527778,0.1,,,,
38:34.8,2156,514054400,,0.109953704,0.1,,,,
38:34.9,2156,514054500,,0.114583333,0.1,,,,
38:35.0,2156,514054600,,0.119212963,0.1,,,,
38:35.1,2156,514054700,,0.111111111,0.1,,,,
38:35.2,2156,514054800,,0.12037037,0.1,,,,
38:35.3,2156,514054900,,0.111111111,0.1,,,,
38:35.4,2156,514055000,,0.114583333,0.1,,,,
38:35.5,2156,514055100,,0.114583333,0.1,,,,
38:35.6,2156,514055200,,0.114583333,0.1,,,,
38:35.7,2156,514055300,,0.119212963,0.1,,,,
38:35.8,2156,514055400,,0.111111111,0.1,,,,
38:35.9,2156,514055500,,0.115740741,0.1,,,,
38:36.0,2156,514055600,,0.115740741,0.1,,,,
38:36.1,2156,514055700,,0.174768519,0.1,,,,
38:36.2,2156,514055800,,0.060185185,0.1,,,,
38:36.3,2156,514055900,,0.111111111,0.1,,,,
38:36.3,2156,514056000,,0.113425926,0.1,,,,
38:36.4,2156,514056100,,0.113425926,0.1,,,,
38:36.5,2156,514056200,,0.115740741,0.1,,,,
38:36.6,2156,514056300,,0.119212963,0.1,,,,
38:36.7,2156,514056400,,0.111111111,0.1,,,,
38:36.8,2156,514056500,,0.119212963,0.1,,,,
38:36.9,2156,514056600,,0.111111111,0.1,,,,
38:37.0,2156,514056700,,0.115740741,0.1,,,,
38:37.1,2156,514056800,,0.12037037,0.1,,,,
38:37.2,2156,514056900,,0.111111111,0.1,,,,
38:37.3,2156,514057000,,0.113425926,0.1,,,,
38:37.4,2156,514057100,,0.113425926,0.1,,,,
38:37.5,2156,514057200,,0.114583333,0.1,,,,
38:37.6,2156,514057300,,0.119212963,0.1,,,,
38:37.7,2156,514057400,,0.111111111,0.1,,,,
38:37.8,2156,514057500,,0.116898148,0.1,,,,
38:37.9,2156,514057600,,0.114583333,0.1,,,,
38:38.1,2156,514057700,,0.177083333,0.1,,,,
38:38.1,2156,514057800,,0.060185185,0.1,,,,
38:38.2,2156,514057900,,0.108796296,0.1,,,,
38:38.3,2156,514058000,,0.118055556,0.1,,,,
38:38.4,2156,514058100,,0.112268519,0.1,,,,
38:38.5,2156,514058200,,0.114583333,0.1,,,,
38:38.6,2156,514058300,,0.116898148,0.1,,,,
38:38.7,2156,514058400,,0.113425926,0.1,,,,
38:38.8,2156,514058500,,0.116898148,0.1,,,,
38:38.9,2156,514058600,,0.114583333,0.1,,,,
38:39.0,2156,514058700,,0.114583333,0.1,,,,
38:39.1,2156,514058800,,0.115740741,0.1,,,,
38:39.2,2156,514058900,,0.115740741,0.1,,,,
38:39.3,2156,514059000,,0.115740741,0.1,,,,
38:39.4,2156,514059100,,0.113425926,0.1,,,,
38:39.5,2156,514059200,,0.118055556,0.1,,,,
38:39.6,2156,514059300,,0.114583333,0.1,,,,
38:39.7,2156,514059400,,0.114583333,0.1,,,,
38:39.8,2156,514059500,,0.115740741,0.1,,,,
38:39.9,2156,514059600,,0.115740741,0.1,,,,
38:40.1,2156,514059700,,0.175925926,0.1,,,,
38:40.1,2156,514059800,,0.060185185,0.1,,,,
38:40.2,2156,514059900,,0.107638889,0.1,,,,
38:40.3,2156,514060000,,0.118055556,0.1,,,,
38:40.4,2156,514060100,,0.112268519,0.1,,,,
38:40.5,2156,514060200,,0.115740741,0.1,,,,
38:40.6,2156,514060300,,0.115740741,0.1,,,,
38:40.7,2156,514060400,,0.114583333,0.1,,,,
38:40.8,2156,514060500,,0.115740741,0.1,,,,
38:40.9,2156,514060600,,0.115740741,0.1,,,,
38:41.0,2156,514060700,,0.114583333,0.1,,,,
38:41.1,2156,514060800,,0.114583333,0.1,,,,
38:41.2,2156,514060900,,0.115740741,0.1,,,,
38:41.3,2156,514061000,,0.116898148,0.1,,,,
38:41.4,2156,514061100,,0.113425926,0.1,,,,
38:41.5,2156,514061200,,0.114583333,0.1,,,,
38:41.6,2156,514061300,,0.115740741,0.1,,,,
38:41.7,2156,514061400,,0.114583333,0.1,,,,
38:41.8,2156,514061500,,0.116898148,0.1,,,,
38:41.9,2156,514061600,,0.113425926,0.1,,,,
38:42.1,2156,514061700,,0.175925926,0.1,,,,
38:42.1,2156,514061800,,0.061342593,0.1,,,,
38:42.2,2156,514061900,,0.111111111,0.1,,,,
38:42.3,2156,514062000,,0.115740741,0.1,,,,
38:42.4,2156,514062100,,0.114583333,0.1,,,,
38:42.5,2156,514062200,,0.113425926,0.1,,,,
38:42.6,2156,514062300,,0.114583333,0.1,,,,
38:42.7,2156,514062400,,0.115740741,0.1,,,,
38:42.8,2156,514062500,,0.115740741,0.1,,,,
38:42.9,2156,514062600,,0.114583333,0.1,,,,
38:43.0,2156,514062700,,0.115740741,0.1,,,,
38:43.1,2156,514062800,,0.114583333,0.1,,,,
38:43.2,2156,514062900,,0.115740741,0.1,,,,
38:43.3,2156,514063000,,0.115740741,0.1,,,,
38:43.4,2156,514063100,,0.115740741,0.1,,,,
38:43.5,2156,514063200,,0.112268519,0.1,,,,
38:43.6,2156,514063300,,0.115740741,0.1,,,,
38:43.7,2156,514063400,,0.115740741,0.1,,,,
38:43.8,2156,514063500,,0.118055556,0.1,,,,
38:43.9,2156,514063600,,0.111111111,0.1,,,,
38:44.1,2156,514063700,,0.178240741,0.1,,,,
38:44.1,2156,514063800,,0.060185185,0.1,,,,
38:44.2,2156,514063900,,0.111111111,0.1,,,,
38:44.3,2156,514064000,,0.111111111,0.1,,,,
38:44.4,2156,514064100,,0.116898148,0.1,,,,
38:44.5,2156,514064200,,0.114583333,0.1,,,,
38:44.6,2156,514064300,,0.114583333,0.1,,,,
38:44.7,2156,514064400,,0.118055556,0.1,,,,
38:44.8,2156,514064500,,0.113425926,0.1,,,,
38:44.9,2156,514064600,,0.125,0.1,,,,
38:45.0,2156,514064700,,0.108796296,0.1,,,,
38:45.1,2156,514064800,,0.112268519,0.1,,,,
38:45.2,2156,514064900,,0.113425926,0.1,,,,
38:45.3,2156,514065000,,0.115740741,0.1,,,,
38:45.4,2156,514065100,,0.115740741,0.1,,,,
38:45.5,2156,514065200,,0.114583333,0.1,,,,
38:45.6,2156,514065300,,0.114583333,0.1,,,,
38:45.7,2156,514065400,,0.116898148,0.1,,,,
38:45.8,2156,514065500,,0.114583333,0.1,,,,
38:45.9,2156,514065600,,0.115740741,0.1,,,,
38:46.1,2156,514065700,,0.179398148,0.1,,,,
38:46.1,2156,514065800,,0.060185185,0.1,,,,
38:46.2,2156,514065900,,0.105324074,0.1,,,,
38:46.3,2156,514066000,,0.121527778,0.1,,,,
38:46.4,2156,514066100,,0.111111111,0.1,,,,
38:46.5,2156,514066200,,0.114583333,0.1,,,,
38:46.6,2156,514066300,,0.113425926,0.1,,,,
38:46.7,2156,514066400,,0.115740741,0.1,,,,
38:46.8,2156,514066500,,0.115740741,0.1,,,,
38:46.9,2156,514066600,,0.114583333,0.1,,,,
38:47.0,2156,514066700,,0.114583333,0.1,,,,
38:47.1,2156,514066800,,0.118055556,0.1,,,,
38:47.2,2156,514066900,,0.114583333,0.1,,,,
38:47.3,2156,514067000,,0.115740741,0.1,,,,
38:47.4,2156,514067100,,0.115740741,0.1,,,,
38:47.5,2156,514067200,,0.115740741,0.1,,,,
38:47.6,2156,514067300,,0.114583333,0.1,,,,
38:47.7,2156,514067400,,0.113425926,0.1,,,,
38:47.8,2156,514067500,,0.116898148,0.1,,,,
38:47.9,2156,514067600,,0.114583333,0.1,,,,
38:48.0,2156,514067700,,0.175925926,0.1,,,,
38:48.1,2156,514067800,,0.060185185,0.1,,,,
38:48.2,2156,514067900,,0.108796296,0.1,,,,
38:48.3,2156,514068000,,0.115740741,0.1,,,,
38:48.4,2156,514068100,,0.115740741,0.1,,,,
38:48.5,2156,514068200,,0.115740741,0.1,,,,
38:48.6,2156,514068300,,0.113425926,0.1,,,,
38:48.7,2156,514068400,,0.115740741,0.1,,,,
38:48.8,2156,514068500,,0.115740741,0.1,,,,
38:48.9,2156,514068600,,0.114583333,0.1,,,,
38:49.0,2156,514068700,,0.115740741,0.1,,,,
38:49.1,2156,514068800,,0.114583333,0.1,,,,
38:49.2,2156,514068900,,0.115740741,0.1,,,,
38:49.3,2156,514069000,,0.116898148,0.1,,,,
38:49.4,2156,514069100,,0.114583333,0.1,,,,
38:49.5,2156,514069200,,0.114583333,0.1,,,,
38:49.6,2156,514069300,,0.114583333,0.1,,,,
38:49.7,2156,514069400,,0.115740741,0.1,,,,
38:49.8,2156,514069500,,0.113425926,0.1,,,,
38:49.9,2156,514069600,,0.118055556,0.1,,,,
38:50.0,2156,514069700,,0.185185185,0.1,,,,
38:50.1,2156,514069800,,0.060185185,0.1,,,,
38:50.2,2156,514069900,,0.09837963,0.1,,,,
38:50.3,2156,514070000,,0.115740741,0.1,,,,
38:50.4,2156,514070100,,0.116898148,0.1,,,,
38:50.5,2156,514070200,,0.114583333,0.1,,,,
38:50.6,2156,514070300,,0.113425926,0.1,,,,
38:50.7,2156,514070400,,0.115740741,0.1,,,,
38:50.8,2156,514070500,,0.115740741,0.1,,,,
38:50.9,2156,514070600,,0.114583333,0.1,,,,
38:51.0,2156,514070700,,0.115740741,0.1,,,,
38:51.1,2156,514070800,,0.114583333,0.1,,,,
38:51.2,2156,514070900,,0.115740741,0.1,,,,
38:51.3,2156,514071000,,0.115740741,0.1,,,,
38:51.4,2156,514071100,,0.116898148,0.1,,,,
38:51.5,2156,514071200,,0.114583333,0.1,,,,
38:51.6,2156,514071300,,0.115740741,0.1,,,,
38:51.7,2156,514071400,,0.113425926,0.1,,,,
38:51.8,2156,514071500,,0.115740741,0.1,,,,
38:51.9,2156,514071600,,0.114583333,0.1,,,,
38:52.0,2156,514071700,,0.177083333,0.1,,,,
38:52.1,2156,514071800,,0.060185185,0.1,,,,
38:52.2,2156,514071900,,0.112268519,0.1,,,,
38:52.3,2156,514072000,,0.112268519,0.1,,,,
38:52.4,2156,514072100,,0.114583333,0.1,,,,
38:52.5,2156,514072200,,0.115740741,0.1,,,,
38:52.6,2156,514072300,,0.114583333,0.1,,,,
38:52.7,2156,514072400,,0.114583333,0.1,,,,
38:52.8,2156,514072500,,0.114583333,0.1,,,,
38:52.9,2156,514072600,,0.114583333,0.1,,,,
38:53.0,2156,514072700,,0.115740741,0.1,,,,
38:53.1,2156,514072800,,0.114583333,0.1,,,,
38:53.2,2156,514072900,,0.115740741,0.1,,,,
38:53.3,2156,514073000,,0.115740741,0.1,,,,
38:53.4,2156,514073100,,0.114583333,0.1,,,,
38:53.5,2156,514073200,,0.115740741,0.1,,,,
38:53.6,2156,514073300,,0.115740741,0.1,,,,
38:53.7,2156,514073400,,0.113425926,0.1,,,,
38:53.8,2156,514073500,,0.115740741,0.1,,,,
38:53.9,2156,514073600,,0.114583333,0.1,,,,
38:54.0,2156,514073700,,0.180555556,0.1,,,,
38:54.1,2156,514073800,,0.060185185,0.1,,,,
38:54.2,2156,514073900,,0.105324074,0.1,,,,
38:54.3,2156,514074000,,0.12037037,0.1,,,,
38:54.4,2156,514074100,,0.111111111,0.1,,,,
38:54.5,2156,514074200,,0.115740741,0.1,,,,
38:54.6,2156,514074300,,0.115740741,0.1,,,,
38:54.7,2156,514074400,,0.112268519,0.1,,,,
38:54.8,2156,514074500,,0.116898148,0.1,,,,
38:54.9,2156,514074600,,0.114583333,0.1,,,,
38:55.0,2156,514074700,,0.115740741,0.1,,,,
38:55.1,2156,514074800,,0.116898148,0.1,,,,
38:55.2,2156,514074900,,0.114583333,0.1,,,,
38:55.3,2156,514075000,,0.113425926,0.1,,,,
38:55.4,2156,514075100,,0.114583333,0.1,,,,
38:55.5,2156,514075200,,0.118055556,0.1,,,,
38:55.6,2156,514075300,,0.112268519,0.1,,,,
38:55.7,2156,514075400,,0.114583333,0.1,,,,
38:55.8,2156,514075500,,0.116898148,0.1,,,,
38:55.9,2156,514075600,,0.114583333,0.1,,,,
38:56.0,2156,514075700,,0.177083333,0.1,,,,
38:56.1,2156,514075800,,0.060185185,0.1,,,,
38:56.2,2156,514075900,,0.107638889,0.1,,,,
38:56.3,2156,514076000,,0.115740741,0.1,,,,
38:56.4,2156,514076100,,0.113425926,0.1,,,,
38:56.5,2156,514076200,,0.115740741,0.1,,,,
38:56.6,2156,514076300,,0.118055556,0.1,,,,
38:56.7,2156,514076400,,0.114583333,0.1,,,,
38:56.8,2156,514076500,,0.113425926,0.1,,,,
38:56.9,2156,514076600,,0.114583333,0.1,,,,
38:57.0,2156,514076700,,0.115740741,0.1,,,,
38:57.1,2156,514076800,,0.114583333,0.1,,,,
38:57.1,2156,514076900,,0.114583333,0.1,,,,
38:57.3,2156,514077000,,0.118055556,0.1,,,,
38:57.3,2156,514077100,,0.113425926,0.1,,,,
38:57.4,2156,514077200,,0.114583333,0.1,,,,
38:57.5,2156,514077300,,0.115740741,0.1,,,,
38:57.6,2156,514077400,,0.116898148,0.1,,,,
38:57.7,2156,514077500,,0.113425926,0.1,,,,
38:57.8,2156,514077600,,0.114583333,0.1,,,,
38:58.0,2156,514077700,,0.177083333,0.1,,,,
38:58.1,2156,514077800,,0.060185185,0.1,,,,
38:58.1,2156,514077900,,0.107638889,0.1,,,,
38:58.2,2156,514078000,,0.116898148,0.1,,,,
38:58.3,2156,514078100,,0.113425926,0.1,,,,
38:58.4,2156,514078200,,0.115740741,0.1,,,,
38:58.5,2156,514078300,,0.114583333,0.1,,,,
38:58.6,2156,514078400,,0.118055556,0.1,,,,
38:58.7,2156,514078500,,0.114583333,0.1,,,,
38:58.8,2156,514078600,,0.113425926,0.1,,,,
38:58.9,2156,514078700,,0.114583333,0.1,,,,
38:59.0,2156,514078800,,0.115740741,0.1,,,,
38:59.1,2156,514078900,,0.114583333,0.1,,,,
38:59.2,2156,514079000,,0.116898148,0.1,,,,
38:59.3,2156,514079100,,0.113425926,0.1,,,,
38:59.4,2156,514079200,,0.119212963,0.1,,,,
38:59.5,2156,514079300,,0.112268519,0.1,,,,
38:59.6,2156,514079400,,0.116898148,0.1,,,,
38:59.7,2156,514079500,,0.112268519,0.1,,,,
38:59.8,2156,514079600,,0.114583333,0.1,,,,
39:00.0,2156,514079700,,0.194444444,0.1,,,,
39:00.1,2156,514079800,,0.061342593,0.1,,,,
39:00.1,2156,514079900,,0.091435185,0.1,,,,
39:00.2,2156,514080000,,0.114583333,0.1,,,,
39:00.3,2156,514080100,,0.114583333,0.1,,,,
39:00.4,2156,514080200,,0.114583333,0.1,,,,
39:00.5,2156,514080300,,0.116898148,0.1,,,,
39:00.6,2156,514080400,,0.113425926,0.1,,,,
39:00.7,2156,514080500,,0.118055556,0.1,,,,
39:00.8,2156,514080600,,0.113425926,0.1,,,,
39:00.9,2156,514080700,,0.114583333,0.1,,,,
39:01.0,2156,514080800,,0.114583333,0.1,,,,
39:01.1,2156,514080900,,0.114583333,0.1,,,,
39:01.2,2156,514081000,,0.116898148,0.1,,,,
39:01.3,2156,514081100,,0.114583333,0.1,,,,
39:01.4,2156,514081200,,0.114583333,0.1,,,,
39:01.5,2156,514081300,,0.115740741,0.1,,,,
39:01.6,2156,514081400,,0.116898148,0.1,,,,
39:01.7,2156,514081500,,0.116898148,0.1,,,,
39:01.8,2156,514081600,,0.112268519,0.1,,,,
39:02.0,2156,514081700,,0.177083333,0.1,,,,
39:02.0,2156,514081800,,0.060185185,0.1,,,,
39:02.1,2156,514081900,,0.107638889,0.1,,,,
39:02.2,2156,514082000,,0.115740741,0.1,,,,
39:02.3,2156,514082100,,0.118055556,0.1,,,,
39:02.4,2156,514082200,,0.114583333,0.1,,,,
39:02.5,2156,514082300,,0.112268519,0.1,,,,
39:02.6,2156,514082400,,0.115740741,0.1,,,,
39:02.7,2156,514082500,,0.118055556,0.1,,,,
39:02.8,2156,514082600,,0.111111111,0.1,,,,
39:02.9,2156,514082700,,0.115740741,0.1,,,,
39:03.0,2156,514082800,,0.114583333,0.1,,,,
39:03.1,2156,514082900,,0.115740741,0.1,,,,
39:03.2,2156,514083000,,0.115740741,0.1,,,,
39:03.3,2156,514083100,,0.114583333,0.1,,,,
39:03.4,2156,514083200,,0.115740741,0.1,,,,
39:03.5,2156,514083300,,0.114583333,0.1,,,,
39:03.6,2156,514083400,,0.114583333,0.1,,,,
39:03.7,2156,514083500,,0.119212963,0.1,,,,
39:03.8,2156,514083600,,0.113425926,0.1,,,,
39:04.0,2156,514083700,,0.177083333,0.1,,,,
39:04.0,2156,514083800,,0.060185185,0.1,,,,
39:04.1,2156,514083900,,0.107638889,0.1,,,,
39:04.2,2156,514084000,,0.115740741,0.1,,,,
39:04.3,2156,514084100,,0.114583333,0.1,,,,
39:04.4,2156,514084200,,0.118055556,0.1,,,,
39:04.5,2156,514084300,,0.112268519,0.1,,,,
39:04.6,2156,514084400,,0.119212963,0.1,,,,
39:04.7,2156,514084500,,0.111111111,0.1,,,,
39:04.8,2156,514084600,,0.116898148,0.1,,,,
39:04.9,2156,514084700,,0.113425926,0.1,,,,
39:05.0,2156,514084800,,0.115740741,0.1,,,,
39:05.1,2156,514084900,,0.115740741,0.1,,,,
39:05.2,2156,514085000,,0.115740741,0.1,,,,
39:05.3,2156,514085100,,0.113425926,0.1,,,,
39:05.4,2156,514085200,,0.115740741,0.1,,,,
39:05.5,2156,514085300,,0.114583333,0.1,,,,
39:05.6,2156,514085400,,0.115740741,0.1,,,,
39:05.7,2156,514085500,,0.114583333,0.1,,,,
39:05.8,2156,514085600,,0.116898148,0.1,,,,
39:06.0,2156,514085700,,0.177083333,0.1,,,,
39:06.0,2156,514085800,,0.060185185,0.1,,,,
39:06.1,2156,514085900,,0.106481481,0.1,,,,
39:06.2,2156,514086000,,0.12037037,0.1,,,,
39:06.3,2156,514086100,,0.113425926,0.1,,,,
39:06.4,2156,514086200,,0.111111111,0.1,,,,
39:06.5,2156,514086300,,0.114583333,0.1,,,,
39:06.6,2156,514086400,,0.115740741,0.1,,,,
39:06.7,2156,514086500,,0.114583333,0.1,,,,
39:06.8,2156,514086600,,0.116898148,0.1,,,,
39:06.9,2156,514086700,,0.114583333,0.1,,,,
39:07.0,2156,514086800,,0.114583333,0.1,,,,
39:07.1,2156,514086900,,0.114583333,0.1,,,,
39:07.2,2156,514087000,,0.116898148,0.1,,,,
39:07.3,2156,514087100,,0.113425926,0.1,,,,
39:07.4,2156,514087200,,0.115740741,0.1,,,,
39:07.5,2156,514087300,,0.114583333,0.1,,,,
39:07.6,2156,514087400,,0.115740741,0.1,,,,
39:07.7,2156,514087500,,0.116898148,0.1,,,,
39:07.8,2156,514087600,,0.115740741,0.1,,,,
39:08.0,2156,514087700,,0.177083333,0.1,,,,
39:08.0,2156,514087800,,0.060185185,0.1,,,,
39:08.1,2156,514087900,,0.104166667,0.1,,,,
39:08.2,2156,514088000,,0.119212963,0.1,,,,
39:08.3,2156,514088100,,0.114583333,0.1,,,,
39:08.4,2156,514088200,,0.111111111,0.1,,,,
39:08.5,2156,514088300,,0.115740741,0.1,,,,
39:08.6,2156,514088400,,0.114583333,0.1,,,,
39:08.7,2156,514088500,,0.118055556,0.1,,,,
39:08.8,2156,514088600,,0.114583333,0.1,,,,
39:08.9,2156,514088700,,0.113425926,0.1,,,,
39:09.0,2156,514088800,,0.115740741,0.1,,,,
39:09.1,2156,514088900,,0.114583333,0.1,,,,
39:09.2,2156,514089000,,0.115740741,0.1,,,,
39:09.3,2156,514089100,,0.119212963,0.1,,,,
39:09.4,2156,514089200,,0.113425926,0.1,,,,
39:09.5,2156,514089300,,0.112268519,0.1,,,,
39:09.6,2156,514089400,,0.119212963,0.1,,,,
39:09.7,2156,514089500,,0.116898148,0.1,,,,
39:09.8,2156,514089600,,0.113425926,0.1,,,,
39:09.9,2156,514089700,,0.178240741,0.1,,,,
39:10.0,2156,514089800,,0.060185185,0.1,,,,
39:10.1,2156,514089900,,0.104166667,0.1,,,,
39:10.2,2156,514090000,,0.116898148,0.1,,,,
39:10.3,2156,514090100,,0.113425926,0.1,,,,
39:10.4,2156,514090200,,0.114583333,0.1,,,,
39:10.5,2156,514090300,,0.114583333,0.1,,,,
39:10.6,2156,514090400,,0.115740741,0.1,,,,
39:10.7,2156,514090500,,0.115740741,0.1,,,,
39:10.8,2156,514090600,,0.115740741,0.1,,,,
39:10.9,2156,514090700,,0.114583333,0.1,,,,
39:11.0,2156,514090800,,0.114583333,0.1,,,,
39:11.1,2156,514090900,,0.114583333,0.1,,,,
39:11.2,2156,514091000,,0.116898148,0.1,,,,
39:11.3,2156,514091100,,0.113425926,0.1,,,,
39:11.4,2156,514091200,,0.115740741,0.1,,,,
39:11.5,2156,514091300,,0.114583333,0.1,,,,
39:11.6,2156,514091400,,0.115740741,0.1,,,,
39:11.7,2156,514091500,,0.115740741,0.1,,,,
39:11.8,2156,514091600,,0.114583333,0.1,,,,
39:11.9,2156,514091700,,0.181712963,0.1,,,,
39:12.0,2156,514091800,,0.076388889,0.1,,,,
39:12.1,2156,514091900,,0.087962963,0.1,,,,
39:12.2,2156,514092000,,0.115740741,0.1,,,,
39:12.3,2156,514092100,,0.113425926,0.1,,,,
39:12.4,2156,514092200,,0.115740741,0.1,,,,
39:12.5,2156,514092300,,0.114583333,0.1,,,,
39:12.6,2156,514092400,,0.114583333,0.1,,,,
39:12.7,2156,514092500,,0.116898148,0.1,,,,
39:12.8,2156,514092600,,0.115740741,0.1,,,,
39:12.9,2156,514092700,,0.114583333,0.1,,,,
39:13.0,2156,514092800,,0.113425926,0.1,,,,
39:13.1,2156,514092900,,0.115740741,0.1,,,,
39:13.2,2156,514093000,,0.115740741,0.1,,,,
39:13.3,2156,514093100,,0.114583333,0.1,,,,
39:13.4,2156,514093200,,0.114583333,0.1,,,,
39:13.5,2156,514093300,,0.115740741,0.1,,,,
39:13.6,2156,514093400,,0.114583333,0.1,,,,
39:13.7,2156,514093500,,0.115740741,0.1,,,,
39:13.8,2156,514093600,,0.118055556,0.1,,,,
39:13.9,2156,514093700,,0.178240741,0.1,,,,
39:14.0,2156,514093800,,0.060185185,0.1,,,,
39:14.1,2156,514093900,,0.104166667,0.1,,,,
39:14.2,2156,514094000,,0.112268519,0.1,,,,
39:14.3,2156,514094100,,0.113425926,0.1,,,,
39:14.4,2156,514094200,,0.115740741,0.1,,,,
39:14.5,2156,514094300,,0.114583333,0.1,,,,
39:14.6,2156,514094400,,0.115740741,0.1,,,,
39:14.7,2156,514094500,,0.115740741,0.1,,,,
39:14.8,2156,514094600,,0.114583333,0.1,,,,
39:14.9,2156,514094700,,0.119212963,0.1,,,,
39:15.0,2156,514094800,,0.112268519,0.1,,,,
39:15.1,2156,514094900,,0.115740741,0.1,,,,
39:15.2,2156,514095000,,0.116898148,0.1,,,,
39:15.3,2156,514095100,,0.112268519,0.1,,,,
39:15.4,2156,514095200,,0.114583333,0.1,,,,
39:15.5,2156,514095300,,0.115740741,0.1,,,,
39:15.6,2156,514095400,,0.114583333,0.1,,,,
39:15.7,2156,514095500,,0.115740741,0.1,,,,
39:15.8,2156,514095600,,0.114583333,0.1,,,,
39:15.9,2156,514095700,,0.186342593,0.1,,,,
39:16.0,2156,514095800,,0.060185185,0.1,,,,
39:16.0,2156,514095900,,0.099537037,0.1,,,,
39:16.2,2156,514096000,,0.115740741,0.1,,,,
39:16.2,2156,514096100,,0.113425926,0.1,,,,
39:16.3,2156,514096200,,0.115740741,0.1,,,,
39:16.4,2156,514096300,,0.114583333,0.1,,,,
39:16.5,2156,514096400,,0.115740741,0.1,,,,
