BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon,,,,,,,
28:05.8,1711374,67340,492563061,-1229224569,,0.115740741,0.1,,,,
28:05.9,1711477,67120,492563094,-1229224567,,0.119212963,0.103,,,,
28:06.0,1711577,67120,492563094,-1229224567,,0.115740741,0.1,,,,
28:06.1,1711674,67110,492563090,-1229224580,,0.113425926,0.097,,,,
28:06.2,1711777,67110,492563090,-1229224580,,0.119212963,0.103,,,,
28:06.3,1711875,67220,492563085,-1229224579,,0.115740741,0.098,,,,
28:06.4,1711974,67220,492563085,-1229224579,,0.112268519,0.099,,,,
28:06.5,1712077,67060,492563048,-1229224583,,0.116898148,0.103,,,,
28:06.6,1712174,67060,492563048,-1229224583,,0.115740741,0.097,,,,
28:06.7,1712277,67090,492563030,-1229224584,,0.119212963,0.103,,,,
28:06.8,1712374,67090,492563030,-1229224584,,0.113425926,0.097,,,,
28:06.9,1712475,66980,492563020,-1229224599,,0.118055556,0.101,,,,
28:07.0,1712577,66980,492563020,-1229224599,,0.113425926,0.102,,,,
28:07.1,1712677,66760,492563007,-1229224602,,0.119212963,0.1,,,,
28:07.2,1712777,66760,492563007,-1229224602,,0.121527778,0.1,,,,
28:07.3,1712874,66630,492562979,-1229224594,,0.107638889,0.097,,,,
28:07.4,1712977,66630,492562979,-1229224594,,0.119212963,0.103,,,,
28:07.5,1713074,66150,492562937,-1229224602,,0.112268519,0.097,,,,
28:07.6,1713177,66150,492562937,-1229224602,,0.119212963,0.103,,,,
28:07.7,1713277,65870,492562922,-1229224614,,0.113425926,0.1,,,,
28:07.8,1713377,65870,492562922,-1229224614,,0.115740741,0.1,,,,
28:07.9,1713474,65870,492562900,-1229224613,,0.119212963,0.097,,,,
28:08.0,1713577,65870,492562900,-1229224613,,0.113425926,0.103,,,,
28:08.1,1713675,65970,492562790,-1229224664,,0.12037037,0.098,,,,
28:08.2,1713780,65970,492562790,-1229224664,,0.12037037,0.105,,,,
28:08.3,1713877,66250,492562659,-1229224725,,0.107638889,0.097,,,,
28:08.4,1713974,66250,492562659,-1229224725,,0.115740741,0.097,,,,
28:08.5,1714077,66410,492562525,-1229224769,,0.119212963,0.103,,,,
28:08.6,1714177,66410,492562525,-1229224769,,0.112268519,0.1,,,,
28:08.7,1714274,66460,492562384,-1229224799,,0.116898148,0.097,,,,
28:08.8,1714377,66460,492562384,-1229224799,,0.118055556,0.103,,,,
28:08.9,1714474,66410,492562246,-1229224858,,0.113425926,0.097,,,,
28:09.0,1714575,66410,492562246,-1229224858,,0.119212963,0.101,,,,
28:09.1,1714677,66400,492562118,-1229224912,,0.115740741,0.102,,,,
28:09.2,1714779,66400,492562118,-1229224912,,0.116898148,0.102,,,,
28:09.3,1714875,65980,492562031,-1229224955,,0.115740741,0.096,,,,
28:09.4,1714974,65980,492562031,-1229224955,,0.112268519,0.099,,,,
28:09.5,1715077,65510,492561924,-1229224998,,0.116898148,0.103,,,,
28:09.6,1715174,65510,492561924,-1229224998,,0.115740741,0.097,,,,
28:09.7,1715274,65350,492561810,-1229225027,,0.115740741,0.1,,,,
28:09.8,1715374,65350,492561810,-1229225027,,0.116898148,0.1,,,,
28:09.9,1715475,65220,492561689,-1229225046,,0.119212963,0.101,,,,
28:10.0,1715577,65220,492561689,-1229225046,,0.112268519,0.102,,,,
28:10.1,1715674,65310,492561576,-1229225076,,0.116898148,0.097,,,,
28:10.2,1715777,65310,492561576,-1229225076,,0.121527778,0.103,,,,
28:10.3,1715877,65200,492561465,-1229225101,,0.113425926,0.1,,,,
28:10.4,1715974,65200,492561465,-1229225101,,0.113425926,0.097,,,,
28:10.5,1716077,64760,492561345,-1229225127,,0.115740741,0.103,,,,
28:10.6,1716177,64760,492561345,-1229225127,,0.119212963,0.1,,,,
28:10.7,1716277,64900,492561249,-1229225138,,0.115740741,0.1,,,,
28:10.8,1716375,64900,492561249,-1229225138,,0.115740741,0.098,,,,
28:10.9,1716477,64930,492561185,-1229225157,,0.116898148,0.102,,,,
28:11.0,1716574,64930,492561185,-1229225157,,0.112268519,0.097,,,,
28:11.1,1716675,64960,492561122,-1229225182,,0.119212963,0.101,,,,
28:11.2,1716782,64960,492561122,-1229225182,,0.125,0.107,,,,
28:11.3,1716877,64730,492561036,-1229225220,,0.107638889,0.095,,,,
28:11.4,1716977,64730,492561036,-1229225220,,0.115740741,0.1,,,,
28:11.5,1717074,64800,492560927,-1229225259,,0.115740741,0.097,,,,
28:11.6,1717177,64800,492560927,-1229225259,,0.113425926,0.103,,,,
28:11.7,1717275,64520,492560814,-1229225304,,0.119212963,0.098,,,,
28:11.8,1717377,64520,492560814,-1229225304,,0.115740741,0.102,,,,
28:11.9,1717477,64480,492560702,-1229225349,,0.113425926,0.1,,,,
28:12.0,1717580,64480,492560702,-1229225349,,0.119212963,0.103,,,,
28:12.1,1717677,64600,492560579,-1229225391,,0.113425926,0.097,,,,
28:12.2,1717777,64600,492560579,-1229225391,,0.119212963,0.1,,,,
28:12.3,1717875,64470,492560476,-1229225432,,0.112268519,0.098,,,,
28:12.4,1717977,64470,492560476,-1229225432,,0.119212963,0.102,,,,
28:12.5,1718075,64030,492560405,-1229225462,,0.119212963,0.098,,,,
28:12.6,1718175,64030,492560405,-1229225462,,0.113425926,0.1,,,,
28:12.7,1718280,64140,492560331,-1229225466,,0.121527778,0.105,,,,
28:12.8,1718375,64140,492560331,-1229225466,,0.107638889,0.095,,,,
28:12.9,1718475,63870,492560263,-1229225497,,0.119212963,0.1,,,,
28:13.0,1718575,63870,492560263,-1229225497,,0.115740741,0.1,,,,
28:13.1,1718675,63570,492560195,-1229225530,,0.115740741,0.1,,,,
28:13.2,1718777,63570,492560195,-1229225530,,0.121527778,0.102,,,,
28:13.3,1718875,63580,492560099,-1229225553,,0.113425926,0.098,,,,
28:13.4,1718975,63580,492560099,-1229225553,,0.113425926,0.1,,,,
28:13.5,1719075,63570,492560012,-1229225562,,0.118055556,0.1,,,,
28:13.6,1719175,63570,492560012,-1229225562,,0.113425926,0.1,,,,
28:13.7,1719275,63740,492559977,-1229225586,,0.113425926,0.1,,,,
28:13.8,1719375,63740,492559977,-1229225586,,0.119212963,0.1,,,,
28:13.9,1719475,63910,492559967,-1229225624,,0.118055556,0.1,,,,
28:14.0,1719577,63910,492559967,-1229225624,,0.113425926,0.102,,,,
28:14.1,1719680,64050,492559945,-1229225669,,0.116898148,0.103,,,,
28:14.2,1719777,64050,492559945,-1229225669,,0.115740741,0.097,,,,
28:14.3,1719875,63850,492559901,-1229225736,,0.113425926,0.098,,,,
28:14.4,1719975,63850,492559901,-1229225736,,0.119212963,0.1,,,,
28:14.5,1720080,63770,492559866,-1229225782,,0.112268519,0.105,,,,
28:14.6,1720175,63770,492559866,-1229225782,,0.116898148,0.095,,,,
28:14.7,1720275,63900,492559816,-1229225807,,0.119212963,0.1,,,,
28:14.8,1720380,63900,492559816,-1229225807,,0.12037037,0.105,,,,
28:14.9,1720475,63810,492559767,-1229225842,,0.111111111,0.095,,,,
28:15.0,1720575,63810,492559767,-1229225842,,0.113425926,0.1,,,,
28:15.1,1720675,63620,492559704,-1229225884,,0.119212963,0.1,,,,
28:15.2,1720775,63620,492559704,-1229225884,,0.116898148,0.1,,,,
28:15.3,1720880,64010,492559630,-1229225905,,0.12037037,0.105,,,,
28:15.4,1720980,64010,492559630,-1229225905,,0.113425926,0.1,,,,
28:15.5,1721075,64150,492559563,-1229225904,,0.111111111,0.095,,,,
28:15.6,1721180,64150,492559563,-1229225904,,0.115740741,0.105,,,,
28:15.7,1721275,63850,492559510,-1229225905,,0.115740741,0.095,,,,
28:15.8,1721375,63850,492559510,-1229225905,,0.116898148,0.1,,,,
28:15.9,1721475,63230,492559468,-1229225933,,0.118055556,0.1,,,,
28:16.0,1721577,63230,492559468,-1229225933,,0.116898148,0.102,,,,
28:16.1,1721677,62850,492559410,-1229225956,,0.118055556,0.1,,,,
28:16.2,1721780,62850,492559410,-1229225956,,0.122685185,0.103,,,,
28:16.3,1721875,62690,492559355,-1229225952,,0.104166667,0.095,,,,
28:16.4,1721975,62690,492559355,-1229225952,,0.116898148,0.1,,,,
28:16.5,1722075,63170,492559375,-1229225920,,0.118055556,0.1,,,,
28:16.6,1722175,63170,492559375,-1229225920,,0.116898148,0.1,,,,
28:16.7,1722275,63130,492559396,-1229225907,,0.112268519,0.1,,,,
28:16.8,1722377,63130,492559396,-1229225907,,0.119212963,0.102,,,,
28:16.9,1722475,63120,492559436,-1229225901,,0.113425926,0.098,,,,
28:17.0,1722580,63120,492559436,-1229225901,,0.127314815,0.105,,,,
28:17.1,1722677,62950,492559479,-1229225912,,0.105324074,0.097,,,,
28:17.2,1722777,62950,492559479,-1229225912,,0.119212963,0.1,,,,
28:17.3,1722875,63170,492559516,-1229225902,,0.112268519,0.098,,,,
28:17.4,1722975,63170,492559516,-1229225902,,0.119212963,0.1,,,,
28:17.5,1723077,63310,492559577,-1229225897,,0.119212963,0.102,,,,
28:17.6,1723177,63310,492559577,-1229225897,,0.113425926,0.1,,,,
28:17.7,1723275,63280,492559631,-1229225904,,0.115740741,0.098,,,,
28:17.8,1723375,63280,492559631,-1229225904,,0.113425926,0.1,,,,
28:17.9,1723475,63240,492559692,-1229225902,,0.115740741,0.1,,,,
28:18.0,1723575,63240,492559692,-1229225902,,0.119212963,0.1,,,,
28:18.1,1723680,63250,492559750,-1229225894,,0.115740741,0.105,,,,
28:18.2,1723780,63250,492559750,-1229225894,,0.126157407,0.1,,,,
28:18.3,1723877,63430,492559829,-1229225880,,0.108796296,0.097,,,,
28:18.4,1723975,63430,492559829,-1229225880,,0.114583333,0.098,,,,
28:18.5,1724080,63700,492559913,-1229225866,,0.112268519,0.105,,,,
28:18.6,1724175,63700,492559913,-1229225866,,0.119212963,0.095,,,,
28:18.7,1724275,64100,492560031,-1229225834,,0.116898148,0.1,,,,
28:18.8,1724380,64100,492560031,-1229225834,,0.115740741,0.105,,,,
28:18.9,1724475,64370,492560155,-1229225806,,0.115740741,0.095,,,,
28:19.0,1724575,64370,492560155,-1229225806,,0.113425926,0.1,,,,
28:19.1,1724675,64480,492560260,-1229225775,,0.115740741,0.1,,,,
28:19.2,1724777,64480,492560260,-1229225775,,0.122685185,0.102,,,,
28:19.3,1724877,64240,492560370,-1229225759,,0.109953704,0.1,,,,
28:19.4,1724975,64240,492560370,-1229225759,,0.119212963,0.098,,,,
28:19.5,1725075,64130,492560466,-1229225745,,0.115740741,0.1,,,,
28:19.6,1725177,64130,492560466,-1229225745,,0.113425926,0.102,,,,
28:19.7,1725275,64120,492560551,-1229225733,,0.115740741,0.098,,,,
28:19.8,1725377,64120,492560551,-1229225733,,0.121527778,0.102,,,,
28:19.9,1725475,64450,492560632,-1229225705,,0.113425926,0.098,,,,
28:20.0,1725575,64450,492560632,-1229225705,,0.113425926,0.1,,,,
28:20.1,1725675,64770,492560696,-1229225680,,0.115740741,0.1,,,,
28:20.2,1725775,64770,492560696,-1229225680,,0.125,0.1,,,,
28:20.3,1725875,64760,492560786,-1229225658,,0.109953704,0.1,,,,
28:20.4,1725975,64760,492560786,-1229225658,,0.116898148,0.1,,,,
28:20.5,1726080,64870,492560874,-1229225642,,0.115740741,0.105,,,,
28:20.6,1726185,64870,492560874,-1229225642,,0.125,0.105,,,,
28:20.7,1726277,64990,492560975,-1229225634,,0.107638889,0.092,,,,
28:20.8,1726375,64990,492560975,-1229225634,,0.113425926,0.098,,,,
28:20.9,1726475,64920,492561063,-1229225624,,0.115740741,0.1,,,,
28:21.0,1726575,64920,492561063,-1229225624,,0.119212963,0.1,,,,
28:21.1,1726677,64720,492561157,-1229225629,,0.113425926,0.102,,,,
28:21.2,1726780,64720,492561157,-1229225629,,0.123842593,0.103,,,,
28:21.3,1726875,64570,492561223,-1229225631,,0.111111111,0.095,,,,
28:21.4,1726975,64570,492561223,-1229225631,,0.115740741,0.1,,,,
28:21.5,1727075,64600,492561298,-1229225619,,0.115740741,0.1,,,,
28:21.6,1727175,64600,492561298,-1229225619,,0.115740741,0.1,,,,
28:21.7,1727277,64680,492561365,-1229225588,,0.116898148,0.102,,,,
28:21.8,1727375,64680,492561365,-1229225588,,0.112268519,0.098,,,,
28:21.9,1727475,64570,492561419,-1229225573,,0.119212963,0.1,,,,
28:22.0,1727575,64570,492561419,-1229225573,,0.116898148,0.1,,,,
28:22.1,1727675,64230,492561484,-1229225570,,0.115740741,0.1,,,,
28:22.2,1727775,64230,492561484,-1229225570,,0.116898148,0.1,,,,
28:22.3,1727875,63880,492561556,-1229225575,,0.112268519,0.1,,,,
28:22.4,1727975,63880,492561556,-1229225575,,0.119212963,0.1,,,,
28:22.5,1728075,63470,492561626,-1229225568,,0.118055556,0.1,,,,
28:22.6,1728175,63470,492561626,-1229225568,,0.114583333,0.1,,,,
28:22.7,1728275,63470,492561672,-1229225559,,0.112268519,0.1,,,,
28:22.8,1728375,63470,492561672,-1229225559,,0.116898148,0.1,,,,
28:22.9,1728475,63330,492561726,-1229225552,,0.118055556,0.1,,,,
28:23.0,1728575,63330,492561726,-1229225552,,0.116898148,0.1,,,,
28:23.1,1728677,63190,492561797,-1229225550,,0.115740741,0.102,,,,
28:23.2,1728780,63190,492561797,-1229225550,,0.121527778,0.103,,,,
28:23.3,1728877,63430,492561857,-1229225548,,0.107638889,0.097,,,,
28:23.4,1728975,63430,492561857,-1229225548,,0.115740741,0.098,,,,
28:23.5,1729075,63750,492561911,-1229225560,,0.115740741,0.1,,,,
28:23.6,1729175,63750,492561911,-1229225560,,0.116898148,0.1,,,,
28:23.7,1729275,64220,492561963,-1229225583,,0.119212963,0.1,,,,
28:23.8,1729375,64220,492561963,-1229225583,,0.115740741,0.1,,,,
28:23.9,1729475,64240,492562031,-1229225620,,0.115740741,0.1,,,,
28:24.0,1729575,64240,492562031,-1229225620,,0.116898148,0.1,,,,
28:24.1,1729675,64180,492562101,-1229225630,,0.115740741,0.1,,,,
28:24.2,1729775,64180,492562101,-1229225630,,0.116898148,0.1,,,,
28:24.3,1729875,64500,492562150,-1229225623,,0.115740741,0.1,,,,
28:24.4,1729975,64500,492562150,-1229225623,,0.112268519,0.1,,,,
28:24.5,1730075,64910,492562177,-1229225615,,0.115740741,0.1,,,,
28:24.6,1730175,64910,492562177,-1229225615,,0.119212963,0.1,,,,
28:24.7,1730275,64930,492562208,-1229225628,,0.116898148,0.1,,,,
28:24.8,1730380,64930,492562208,-1229225628,,0.12037037,0.105,,,,
28:24.9,1730475,65140,492562255,-1229225639,,0.107638889,0.095,,,,
28:25.0,1730577,65140,492562255,-1229225639,,0.119212963,0.102,,,,
28:25.1,1730680,65430,492562321,-1229225636,,0.116898148,0.103,,,,
28:25.2,1730775,65430,492562321,-1229225636,,0.12037037,0.095,,,,
28:25.3,1730875,65010,492562380,-1229225627,,0.108796296,0.1,,,,
28:25.4,1730975,65010,492562380,-1229225627,,0.115740741,0.1,,,,
28:25.5,1731075,64680,492562405,-1229225611,,0.115740741,0.1,,,,
28:25.6,1731175,64680,492562405,-1229225611,,0.115740741,0.1,,,,
28:25.7,1731280,64510,492562443,-1229225593,,0.125,0.105,,,,
28:25.8,1731375,64510,492562443,-1229225593,,0.111111111,0.095,,,,
28:25.9,1731475,64340,492562486,-1229225581,,0.115740741,0.1,,,,
28:26.0,1731575,64340,492562486,-1229225581,,0.115740741,0.1,,,,
28:26.1,1731675,63930,492562509,-1229225548,,0.118055556,0.1,,,,
28:26.2,1731780,63930,492562509,-1229225548,,0.119212963,0.105,,,,
28:26.3,1731875,63670,492562548,-1229225499,,0.107638889,0.095,,,,
28:26.4,1731975,63670,492562548,-1229225499,,0.119212963,0.1,,,,
28:26.5,1732075,63280,492562609,-1229225471,,0.118055556,0.1,,,,
28:26.6,1732175,63280,492562609,-1229225471,,0.111111111,0.1,,,,
28:26.7,1732275,62760,492562670,-1229225468,,0.115740741,0.1,,,,
28:26.8,1732375,62760,492562670,-1229225468,,0.115740741,0.1,,,,
28:26.9,1732475,63330,492562716,-1229225461,,0.119212963,0.1,,,,
28:27.0,1732580,63330,492562716,-1229225461,,0.116898148,0.105,,,,
28:27.1,1732677,63500,492562775,-1229225476,,0.112268519,0.097,,,,
28:27.2,1732775,63500,492562775,-1229225476,,0.12037037,0.098,,,,
28:27.4,1732877,63590,492562840,-1229225488,,0.136574074,0.102,,,,
28:27.4,1732975,63590,492562840,-1229225488,,0.091435185,0.098,,,,
28:27.5,1733075,63560,492562910,-1229225511,,0.116898148,0.1,,,,
28:27.6,1733175,63560,492562910,-1229225511,,0.115740741,0.1,,,,
28:27.7,1733275,63500,492562969,-1229225507,,0.115740741,0.1,,,,
28:27.8,1733375,63500,492562969,-1229225507,,0.115740741,0.1,,,,
28:27.9,1733476,63180,492563014,-1229225483,,0.12037037,0.101,,,,
28:28.0,1733578,63180,492563014,-1229225483,,0.112268519,0.102,,,,
28:28.1,1733675,63120,492563062,-1229225468,,0.115740741,0.097,,,,
28:28.2,1733775,63120,492563062,-1229225468,,0.12037037,0.1,,,,
28:28.3,1733875,62880,492563121,-1229225450,,0.112268519,0.1,,,,
28:28.4,1733975,62880,492563121,-1229225450,,0.115740741,0.1,,,,
28:28.5,1734075,62340,492563171,-1229225426,,0.115740741,0.1,,,,
28:28.6,1734175,62340,492563171,-1229225426,,0.116898148,0.1,,,,
28:28.7,1734278,61990,492563209,-1229225395,,0.119212963,0.103,,,,
28:28.8,1734378,61990,492563209,-1229225395,,0.112268519,0.1,,,,
28:28.9,1734475,61240,492563260,-1229225372,,0.115740741,0.097,,,,
28:29.0,1734580,61240,492563260,-1229225372,,0.125,0.105,,,,
28:29.1,1734675,60690,492563301,-1229225377,,0.107638889,0.095,,,,
28:29.2,1734775,60690,492563301,-1229225377,,0.119212963,0.1,,,,
28:29.3,1734875,60070,492563364,-1229225389,,0.112268519,0.1,,,,
28:29.4,1734975,60070,492563364,-1229225389,,0.116898148,0.1,,,,
28:29.5,1735075,59540,492563380,-1229225386,,0.115740741,0.1,,,,
28:29.6,1735175,59540,492563380,-1229225386,,0.115740741,0.1,,,,
28:29.7,1735275,59040,492563403,-1229225366,,0.116898148,0.1,,,,
28:29.8,1735375,59040,492563403,-1229225366,,0.115740741,0.1,,,,
28:29.9,1735475,58690,492563406,-1229225335,,0.119212963,0.1,,,,
28:30.0,1735576,58690,492563406,-1229225335,,0.115740741,0.101,,,,
28:30.1,1735675,58630,492563435,-1229225305,,0.113425926,0.099,,,,
28:30.2,1735775,58630,492563435,-1229225305,,0.119212963,0.1,,,,
28:30.3,1735875,58520,492563468,-1229225276,,0.112268519,0.1,,,,
28:30.4,1735975,58520,492563468,-1229225276,,0.116898148,0.1,,,,
28:30.5,1736075,57780,492563490,-1229225259,,0.115740741,0.1,,,,
28:30.6,1736175,57780,492563490,-1229225259,,0.115740741,0.1,,,,
28:30.7,1736278,57070,492563516,-1229225241,,0.119212963,0.103,,,,
28:30.8,1736378,57070,492563516,-1229225241,,0.113425926,0.1,,,,
28:30.9,1736474,56590,492563531,-1229225238,,0.116898148,0.096,,,,
28:31.1,1736576,56590,492563531,-1229225238,,0.119212963,0.102,,,,
28:31.1,1736676,55980,492563541,-1229225227,,0.112268519,0.1,,,,
28:31.3,1736776,55980,492563541,-1229225227,,0.119212963,0.1,,,,
28:31.4,1736878,54820,492563574,-1229225205,,0.113425926,0.102,,,,
28:31.5,1736976,54820,492563574,-1229225205,,0.115740741,0.098,,,,
28:31.6,1737078,53710,492563606,-1229225157,,0.115740741,0.102,,,,
28:31.6,1737175,53710,492563606,-1229225157,,0.115740741,0.097,,,,
28:31.8,1737276,54320,492563648,-1229225153,,0.116898148,0.101,,,,
28:31.9,1737378,54320,492563648,-1229225153,,0.119212963,0.102,,,,
28:32.0,1737478,54560,492563688,-1229225178,,0.112268519,0.1,,,,
28:32.1,1737576,54560,492563688,-1229225178,,0.119212963,0.098,,,,
28:32.2,1737676,55160,492563719,-1229225204,,0.115740741,0.1,,,,
28:32.3,1737778,55160,492563719,-1229225204,,0.125,0.102,,,,
28:32.4,1737876,56310,492563729,-1229225231,,0.112268519,0.098,,,,
28:32.5,1737976,56310,492563729,-1229225231,,0.111111111,0.1,,,,
28:32.6,1738078,56930,492563769,-1229225246,,0.119212963,0.102,,,,
28:32.7,1738176,56930,492563769,-1229225246,,0.115740741,0.098,,,,
28:32.8,1738276,57330,492563802,-1229225261,,0.113425926,0.1,,,,
28:32.9,1738376,57330,492563802,-1229225261,,0.114583333,0.1,,,,
28:33.0,1738476,57540,492563800,-1229225249,,0.114583333,0.1,,,,
28:33.1,1738576,57540,492563800,-1229225249,,0.121527778,0.1,,,,
28:33.2,1738674,57330,492563801,-1229225247,,0.111111111,0.098,,,,
28:33.3,1738778,57330,492563801,-1229225247,,0.121527778,0.104,,,,
28:33.4,1738876,57720,492563824,-1229225249,,0.113425926,0.098,,,,
28:33.5,1738976,57720,492563824,-1229225249,,0.112268519,0.1,,,,
28:33.6,1739076,57620,492563872,-1229225281,,0.122685185,0.1,,,,
28:33.7,1739176,57620,492563872,-1229225281,,0.115740741,0.1,,,,
28:33.8,1739276,57910,492563906,-1229225331,,0.109953704,0.1,,,,
28:33.9,1739376,57910,492563906,-1229225331,,0.121527778,0.1,,,,
28:34.0,1739476,58340,492563924,-1229225345,,0.113425926,0.1,,,,
28:34.1,1739576,58340,492563924,-1229225345,,0.113425926,0.1,,,,
28:34.2,1739676,58330,492563937,-1229225362,,0.121527778,0.1,,,,
28:34.3,1739781,58330,492563937,-1229225362,,0.122685185,0.105,,,,
28:34.4,1739878,58320,492563938,-1229225376,,0.104166667,0.097,,,,
28:34.5,1739978,58320,492563938,-1229225376,,0.115740741,0.1,,,,
28:34.6,1740076,58600,492563932,-1229225356,,0.121527778,0.098,,,,
28:34.7,1740176,58600,492563932,-1229225356,,0.111111111,0.1,,,,
28:34.8,1740276,58710,492563943,-1229225343,,0.121527778,0.1,,,,
28:34.9,1740378,58710,492563943,-1229225343,,0.113425926,0.102,,,,
28:35.0,1740474,59080,492563961,-1229225350,,0.113425926,0.096,,,,
28:35.1,1740576,59080,492563961,-1229225350,,0.121527778,0.102,,,,
28:35.2,1740676,59040,492563969,-1229225363,,0.113425926,0.1,,,,
28:35.3,1740776,59040,492563969,-1229225363,,0.116898148,0.1,,,,
28:35.4,1740874,58800,492563964,-1229225368,,0.109953704,0.098,,,,
28:35.5,1740981,58800,492563964,-1229225368,,0.121527778,0.107,,,,
28:35.6,1741081,58960,492563951,-1229225364,,0.119212963,0.1,,,,
28:35.7,1741176,58960,492563951,-1229225364,,0.113425926,0.095,,,,
28:35.8,1741276,59100,492563948,-1229225381,,0.115740741,0.1,,,,
28:35.9,1741376,59100,492563948,-1229225381,,0.113425926,0.1,,,,
28:36.0,1741476,59420,492563943,-1229225393,,0.119212963,0.1,,,,
28:36.1,1741577,59420,492563943,-1229225393,,0.115740741,0.101,,,,
28:36.2,1741676,59840,492563950,-1229225387,,0.113425926,0.099,,,,
28:36.3,1741779,59840,492563950,-1229225387,,0.128472222,0.103,,,,
28:36.4,1741877,59340,492563950,-1229225390,,0.106481481,0.098,,,,
28:36.5,1741974,59340,492563950,-1229225390,,0.109953704,0.097,,,,
28:36.6,1742078,59190,492563959,-1229225395,,0.121527778,0.104,,,,
28:36.7,1742176,59190,492563959,-1229225395,,0.119212963,0.098,,,,
28:36.8,1742278,59640,492563961,-1229225388,,0.113425926,0.102,,,,
28:36.9,1742374,59640,492563961,-1229225388,,0.113425926,0.096,,,,
28:37.0,1742477,59980,492563972,-1229225376,,0.119212963,0.103,,,,
28:37.1,1742576,59980,492563972,-1229225376,,0.115740741,0.099,,,,
28:37.2,1742674,59860,492563973,-1229225378,,0.113425926,0.098,,,,
28:37.3,1742774,59860,492563973,-1229225378,,0.122685185,0.1,,,,
28:37.4,1742874,59630,492563982,-1229225381,,0.109953704,0.1,,,,
